region,site,catchment,type,WaterYear,CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrTDPmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm,FWACamgL,FWADOCmgL,FWANH4NmgL,FWANO3NmgL,FWATDPmgL,FWASO4SmgL,iNDVI
NF,HBEF,WS8,unmanaged,2001,2.521921403,1158.6,630.675,0.846666667,2.928333333,0.006470922,0.097869729,7.33795e-4,1.312421931,2.077696,15.500573,17.578269,14.7819,3.790000079,2675.232005,0.783252404,3.759174852,0.004287931,0.13935818,9.25e-4,1.262066998,132.37645
NF,HBEF,WS8,unmanaged,2002,4.218663594,1284.9,764.03,0.888333333,3.223333333,0.004400227,0.062159232,6.25085e-4,1.339126574,2.877425,18.191834,21.069259,18.0498,5.579166691,2711.352017,0.776614033,3.76317091,0.004525526,0.088456257,8.54e-4,1.299905921,134.1432
NF,HBEF,WS8,unmanaged,2003,2.06828597,1168,678.184,0.89,2.950833333,0.004011972,0.076993113,7.33795e-4,1.331894066,2.126047,13.851566,15.977613,15.39176,3.61166659,2698.655969,0.774904465,3.43223115,0.004288865,0.117381534,7.38e-4,1.293691119,131.1227
NF,HBEF,WS8,unmanaged,2004,3.39012483,1702.2,1198.475,0.76,3.7075,0.004076681,0.069971491,7.06617e-4,1.230638962,2.951252,16.911404,19.862656,20.51216,4.418333203,3333.431996,0.707344968,4.246725914,0.00415,0.069148785,7.16e-4,1.199656433,137.6526
NF,HBEF,WS8,unmanaged,2005,2.880862775,1447.4,970.156,0.749166667,2.8025,0.003882553,0.080118016,2.71776e-4,1.172500729,2.012683,13.829864,15.842547,17.53152,3.937916735,3144.863983,0.704625442,3.177071966,0.00388,0.114016539,2.05e-4,1.124172344,141.80805
NF,HBEF,WS8,unmanaged,2006,4.583013313,1870.5,1352.015,0.7175,3.098333333,0.003882553,0.085200691,2.72e-5,1.131331071,2.663043,13.822423,16.485466,18.8501,5.565000027,3959.423969,0.677229838,3.479242346,0.00388,0.070739021,3.39e-5,1.094475003,140.06195
NF,HBEF,WS8,unmanaged,2007,3.293618792,1577.1,1025.156,0.7425,2.7925,0.003882553,0.113306001,NA,1.107408162,1.570101,10.591322,12.161423,15.10037,4.706666638,3791.016028,0.670620491,3.324849964,0.00388,0.133381207,NA,1.052456813,149.6381
NF,HBEF,WS8,unmanaged,2008,3.532276604,1559.7,1032.321,0.730833333,2.776666667,0.003882553,0.053970478,NA,1.134947325,3.233218,15.404101,18.637319,20.39168,4.617916703,3325.296021,0.668742639,2.992146174,0.00388,0.065464182,NA,1.085886467,134.92785
NF,HBEF,WS8,unmanaged,2009,3.680805172,1760,1189.732,0.646666667,3.439166667,0.002847206,0.037743567,8.96861e-4,1.111024415,2.136606,12.423315,14.559921,16.08466,4.371250001,3757.296057,0.62403743,3.649825154,0.00266,0.040009717,8.29e-4,1.086787651,145.5865
NF,HBEF,WS8,unmanaged,2010,3.832405274,1519.8,1003.878,0.636666667,3.1425,0.002070695,0.02607224,0.001005571,1.070967451,1.321893,8.648599,9.970492,10.52606,5.239166652,3482.28002,0.621239573,3.283043836,0.00234,0.025418198,9.91e-4,1.046870119,145.2138
NF,HBEF,WS8,unmanaged,2011,3.453539427,1754.6,1149.642,0.660833333,3.380833333,0.00330017,0.054158725,0.001114281,0.988071788,1.594296,11.10218,12.696476,12.59984,4.572499879,3725.11203,0.593615734,3.737116955,0.00342,0.065094322,9.52e-4,0.90348942,122.47005
NF,HBEF,WS8,unmanaged,2012,5.418709059,1721.3,1013.918,0.606666667,3.7075,0.003882553,0.080776882,0.001168637,0.85343588,1.504939,9.903438,11.408377,9.0038,6.451249977,3359.736008,0.577251444,4.227437022,0.00409,0.081686433,0.00102,0.810169588,144.9582
NF,HBEF,WS8,unmanaged,2013,NA,1511.5,827.303,0.654166667,2.955,0.00336488,0.066827763,0.001059926,0.91546854,1.311666,9.332143,10.643809,7.55654,5.136249999,3071.711993,0.627639075,3.245711607,0.00307,0.064237866,0.00118,0.884013577,133.85875
NF,HBEF,WS8,unmanaged,2014,NA,1482.5,894.353,0.6925,3.3575,0.004076681,0.118106305,8.69683e-4,0.850654147,1.974632,10.855623,12.830255,7.53617,3.833333264,3375.959995,0.642580603,3.597743508,0.00404,0.148604946,7.82e-4,0.783925529,114.57335
NF,HBEF,WS8,unmanaged,2015,NA,1432.2,790.457,0.678333333,2.950833333,0.003235461,0.067034835,7.06617e-4,0.838692692,NA,NA,NA,NA,3.786249926,2916.623987,0.639930344,3.271865984,0.00346,0.074362943,6.98e-4,0.792897518,127.9329
NF,HBEF,WS8,unmanaged,2016,NA,1620.2,1035.681,0.631666667,3.611666667,0.003429589,0.048097164,7.06617e-4,0.800304768,NA,NA,NA,NA,5.844583306,3186.072034,0.611469169,3.705597882,0.003390464,0.055529526,6.84724e-4,0.787571117,NA
NF,HBEF,WS8,unmanaged,2017,NA,1534.8,836.092,0.650833333,3.795,0.005241447,0.04943372,6.52262e-4,0.795575821,NA,NA,NA,NA,5.375416686,3121.056015,0.547668737,4.01345822,0.005083954,0.057987064,6.52262e-4,0.695502634,NA
NF,HBEF,WS8,unmanaged,2018,NA,1662,992.278,0.705,3.68,0.003494298,0.023097934,6.52262e-4,0.82283681,NA,NA,NA,NA,4.892500073,3189.576004,NA,NA,NA,NA,NA,NA,NA
NF,HBEF,WS9,unmanaged,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,HBEF,WS9,unmanaged,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,HBEF,WS9,unmanaged,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,HBEF,WS9,unmanaged,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,HBEF,WS9,unmanaged,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,HBEF,WS9,unmanaged,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,HBEF,WS9,unmanaged,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,HBEF,WS9,unmanaged,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,HBEF,WS9,unmanaged,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,HBEF,WS9,unmanaged,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,HBEF,WS9,unmanaged,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,HBEF,WS9,unmanaged,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,HBEF,WS9,unmanaged,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,HBEF,WS9,unmanaged,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,HBEF,WS9,unmanaged,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,HBEF,WS9,unmanaged,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,HBEF,WS9,unmanaged,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.995429958,2775.80687,NA,NA,NA,NA,NA,NA,NA
NF,HBEF,WS9,unmanaged,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6158619340000002,3079.546619,NA,NA,NA,NA,NA,NA,130.0298
NF,HBEF,WS9,unmanaged,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.860765091,3180.4469,NA,NA,NA,NA,NA,NA,131.6334
NF,HBEF,WS9,unmanaged,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.565819905,3672.263056,NA,NA,NA,NA,NA,NA,115.03425
NF,HBEF,WS9,unmanaged,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.69017636,2481.863683,NA,NA,NA,NA,NA,NA,109.46765
NF,HBEF,WS9,unmanaged,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.505158627,2875.485841,NA,NA,NA,NA,NA,NA,120.6828
NF,HBEF,WS9,unmanaged,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.098217085,2803.07239,NA,NA,NA,NA,NA,NA,117.1539
NF,HBEF,WS9,unmanaged,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.38742224,2907.415276,NA,NA,NA,NA,NA,NA,93.0501
NF,HBEF,WS9,unmanaged,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.159709487,2643.096313,NA,NA,NA,NA,NA,NA,122.54815
NF,HBEF,WS9,unmanaged,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.196466327,3259.113107,NA,NA,NA,NA,NA,NA,132.582
NF,HBEF,WS9,unmanaged,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.700473322,3303.949673,NA,NA,NA,NA,NA,NA,122.7246
NF,HBEF,WS9,unmanaged,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.242653124,2852.730209,NA,NA,NA,NA,NA,NA,123.8395
NF,HBEF,WS9,unmanaged,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.727447979,2667.531346,NA,NA,NA,NA,NA,NA,119.9907
NF,HBEF,WS9,unmanaged,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.575321635,2889.690521,NA,NA,NA,NA,NA,NA,135.32495
NF,HBEF,WS9,unmanaged,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.083517443,2495.62786,NA,NA,NA,NA,NA,NA,124.50215
NF,HBEF,WS9,unmanaged,1996,NA,1856.8,1298.402,0.713333333,7.4775,0.012359462,0.035503426,0.001820899,1.539967742,3.055112,22.348642,25.403754,24.44156,4.157011457,3554.436757,0.626604827,7.835059265,0.010375765,0.039623671,0.001787879,1.422118332,132.46715
NF,HBEF,WS9,unmanaged,1997,NA,1645.6,1115.983,0.649166667,8.143333333,0.007118015,0.036990579,0.001739366,1.436487251,3.25018,21.009195,24.259375,24.94848,4.292984054,3342.225417,0.563541147,8.756262344,0.006593728,0.032874114,0.001865737,1.332002684,138.3548
NF,HBEF,WS9,unmanaged,1998,NA,1397.4,806.81,0.665,8.02,0.010482894,0.030439575,0.001712188,1.456793907,3.076483,19.752818,22.829301,21.03733,5.43749496,2902.93701,0.604790682,8.439025681,0.0094884,0.040611434,0.00188246,1.385625522,152.90785
NF,HBEF,WS9,unmanaged,1999,3.909213941,1657.4,1078.382,0.638333333,10.71583333,0.004917901,0.058017793,0.002799292,1.350809855,2.804091,20.337764,23.141855,22.33873,5.498092321,3206.063972,0.597967381,10.91609171,0.005448859,0.059404237,0.00301189,1.272786749,157.05145
NF,HBEF,WS9,unmanaged,2000,2.753398618,1600.3,1012.919,0.695,8.710833333,0.005888539,0.103140651,0.002663404,1.396430287,4.329853,22.362026,26.691879,25.83601,5.505006986,3413.255408,0.585299693,9.666074859,0.006188035,0.110504719,0.003078985,1.300770048,132.1591
NF,HBEF,WS9,unmanaged,2001,4.685727087,1169.9,641.571,0.711666667,7.68,0.005888539,0.075694207,0.001657833,1.425360316,2.100529,15.725715,17.826244,14.97025,4.03074908,2612.509082,0.628616194,8.675521977,0.005156932,0.115946252,0.001988779,1.353697628,132.37645
NF,HBEF,WS9,unmanaged,2002,2.466321045,1317.3,731.81,0.7025,9.859166667,0.006923887,0.044576941,0.002581871,1.501857992,2.932956,18.540317,21.473273,18.51573,5.817763722,2649.877369,0.60380018,10.05941673,0.007267091,0.054788163,0.003132707,1.410890994,134.1432
NF,HBEF,WS9,unmanaged,2003,3.462903226,1204.9,656.908,0.679166667,8.685,0.005694412,0.063401663,0.001983964,1.491287404,2.213191,14.414812,16.628003,16.05277,3.841054838,2637.977607,0.604382577,9.447968559,0.004448112,0.087858296,0.002106494,1.418567383,131.1227
NF,HBEF,WS9,unmanaged,2004,3.224603175,1757.7,1155.749,0.580833333,10.24166667,0.005694412,0.056285919,0.002119852,1.276259393,3.034459,17.462167,20.496626,21.10418,4.65858636,3275.699556,0.527721841,11.69607683,0.006556969,0.056201269,0.002494524,1.210006623,137.6526
NF,HBEF,WS9,unmanaged,2005,4.668727599,1488.7,1012.529,0.623333333,7.545,0.0042061,0.099036862,8.42505e-4,1.277093914,2.066974,14.279303,16.346277,18.06149,4.172025305,3078.727579,0.548111037,8.103021415,0.004182751,0.132462314,5.82221e-4,1.174883508,141.80805
NF,HBEF,WS9,unmanaged,2006,3.521550179,1927.6,1333.188,0.563333333,7.6675,0.003882553,0.10357362,NA,1.175282462,2.746244,14.357297,17.103541,19.46085,5.812568596,3895.49801,0.530977154,8.355650418,0.003882553,0.080110917,NA,1.107844783,140.06195
NF,HBEF,WS9,unmanaged,2007,4.121310716,1606.7,988.143,0.5975,7.455,0.004529646,0.094594228,NA,1.141623485,1.611382,10.922657,12.534039,15.34313,4.949551661,3722.482961,0.499899002,8.277651241,0.004531997,0.096052412,NA,1.055968243,149.6381
NF,HBEF,WS9,unmanaged,2008,3.952982591,1604.8,1025.778,0.594166667,6.861666667,0.003882553,0.042430923,2.71776e-5,1.201708932,3.335744,15.898739,19.234483,20.98636,4.846803758,3268.578228,0.531144809,7.078671389,0.003882553,0.051755572,3.18317e-5,1.115833421,134.92785
NF,HBEF,WS9,unmanaged,2009,4.693605991,1783.8,1030.524,0.508333333,9.23,0.003882553,0.032566769,8.15328e-5,1.0286851,2.172469,12.600184,14.772653,16.206,4.601787993,3692.837193,0.475391451,9.73607392,0.003882553,0.026979385,1.33467e-4,0.978630119,145.5865
NF,HBEF,WS9,unmanaged,2010,3.589362519,1549,986.035,0.518333333,8.58,0.003882553,0.017243445,NA,0.924648262,1.333623,8.771801,10.105424,10.6572,5.480569584,3418.649306,0.488837364,8.978165836,0.003882553,0.016738915,NA,0.88573832,145.2138
NF,HBEF,WS9,unmanaged,2011,5.707971821,1796.7,1169.231,0.529166667,9.465833333,0.003882553,0.027352321,NA,0.897665445,1.640855,11.367864,13.008719,12.90386,4.808491507,3654.016412,0.442219091,9.506897918,0.003882553,0.036380441,NA,0.795389674,122.47005
NF,HBEF,WS9,unmanaged,2012,NA,1719.9,1042.989,0.495,9.206666667,0.003882553,0.040793172,NA,0.813378916,1.514996,10.011025,11.526021,9.10373,6.679931431,3300.372741,0.463539922,9.942432538,0.003882553,0.039404408,NA,0.774173574,144.9582
NF,HBEF,WS9,unmanaged,2013,NA,1520.7,918.734,0.49,9.673333333,0.006212086,0.0592414,2.44598e-4,0.777216379,1.328097,9.418584,10.746681,7.63822,5.377922005,3007.435712,0.466210557,10.09063092,0.005919088,0.057309391,4.12247e-4,0.74791846,133.85875
NF,HBEF,WS9,unmanaged,2014,NA,1502.3,924.909,0.5625,8.96,0.006406213,0.108016254,0.001222992,0.792794087,2.001768,11.014262,13.01603,7.62384,4.065980957,3307.644139,0.511426292,9.240885449,0.006204862,0.115163597,0.001112617,0.706758177,114.57335
NF,HBEF,WS9,unmanaged,2015,NA,1447.8,844.269,0.535,9.399166667,0.005629703,0.063251066,6.7944e-4,0.742444708,NA,NA,NA,NA,4.018929332,2858.139322,0.468240348,11.21605866,0.006643304,0.066898987,6.8751e-4,0.650007213,127.9329
NF,HBEF,WS9,unmanaged,2016,NA,1634.8,1053.246,0.4975,10.03416667,0.006082667,0.043729829,6.52262e-4,0.691260809,NA,NA,NA,NA,6.086054918,3127.055094,0.488721704,9.526142155,0.005734132,0.047770818,6.52262e-4,0.695690572,NA
NF,HBEF,WS9,unmanaged,2017,NA,1533.6,865.569,0.498333333,10.41833333,0.006082667,0.042506222,7.06617e-4,0.721581706,NA,NA,NA,NA,5.618808018,3055.275671,0.420590236,10.3210679,0.006143032,0.049459311,6.95708e-4,0.614668582,NA
NF,HBEF,WS9,unmanaged,2018,NA,1673.9,1040.176,0.51,16.1975,0.009706384,0.015812766,6.52262e-4,0.589171185,NA,NA,NA,NA,5.139377673,3131.016903,NA,NA,NA,NA,NA,NA,NA
NF,MEF,S4,managed,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,MEF,S4,managed,1962,4.259868421,NA,324.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,MEF,S4,managed,1963,3.131506849,719.9,117.8662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,MEF,S4,managed,1964,2.732240437,822.7,196.6326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,MEF,S4,managed,1965,1.320547945,855.7,225.3827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,MEF,S4,managed,1966,2.621917808,966.6,284.8749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,MEF,S4,managed,1967,0.530136986,605.5,142.8092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,MEF,S4,managed,1968,2.360655738,877.1,167.7451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,MEF,S4,managed,1969,1.857534247,824.7,223.6656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,MEF,S4,managed,1970,1.971232877,642.2,159.6232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,MEF,S4,managed,1971,1.57260274,921.6,263.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,MEF,S4,managed,1972,1.956284153,891.7,262.1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,MEF,S4,managed,1973,4.420547945,748.8,191.5974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,MEF,S4,managed,1974,2.2,742.2,214.5374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,MEF,S4,managed,1975,3.642465753,868.4,280.2591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,MEF,S4,managed,1976,3.569672131,499.5,101.1826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,MEF,S4,managed,1977,3.795890411,845.6,187.1477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,MEF,S4,managed,1978,3.090410959,916,277.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,MEF,S4,managed,1979,1.408219178,827.5,400.4947,NA,NA,NA,NA,NA,NA,0.246154194,0.242432881,0.488587075,0.426068402,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,MEF,S4,managed,1980,3.478142077,688.7,106.9836,NA,NA,NA,NA,NA,NA,0.203532084,0.221904702,0.425436786,0.376849605,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,MEF,S4,managed,1981,4.171232877,796.1,185.3154,NA,NA,NA,NA,NA,NA,0.210461424,0.18961502,0.400076444,0.349273486,4.240074051,696.1358381,NA,NA,NA,NA,NA,NA,NA
NF,MEF,S4,managed,1982,2.88630137,775.7,254.6878,NA,NA,NA,NA,NA,NA,0.192823412,0.179590601,0.372414014,0.341394034,2.827571505,725.3241667,NA,NA,NA,NA,NA,NA,107.27025
NF,MEF,S4,managed,1983,5.368493151,729.9,80.8489,NA,NA,NA,NA,NA,NA,0.204296577,0.180542798,0.384839375,0.30326663,4.805096847,664.6024997,NA,NA,NA,NA,NA,NA,106.40545
NF,MEF,S4,managed,1984,3.927595628,798.2,220.5866,NA,NA,NA,NA,NA,NA,0.220296481,0.183815671,0.404112151,0.338182513,3.498996673,663.5150044,NA,NA,NA,NA,NA,NA,115.37605
NF,MEF,S4,managed,1985,3.335616438,881.1,281.2467,NA,NA,NA,NA,NA,NA,0.191456804,0.192757615,0.38421442,0.333999397,3.190457672,744.3133305,NA,NA,NA,NA,NA,NA,108.1266
NF,MEF,S4,managed,1986,3.047945205,819.3,257.4378,NA,NA,NA,NA,NA,NA,0.208723625,0.190323493,0.399047118,0.319228059,3.123743835,724.6408365,NA,NA,NA,NA,NA,NA,110.92465
NF,MEF,S4,managed,1987,5.68630137,766.6,169.6573,NA,NA,NA,NA,NA,NA,0.208901084,0.183763274,0.392664358,0.292902713,5.540281315,604.470006,NA,NA,NA,NA,NA,NA,106.0112
NF,MEF,S4,managed,1988,4.692622951,909.1,257.3953,NA,NA,NA,NA,NA,NA,0.152676758,0.190962168,0.343638926,0.287179346,4.375800229,616.4870797,NA,NA,NA,NA,NA,NA,118.3878
NF,MEF,S4,managed,1989,3.6,906.5,281.6246,2.281818182,NA,0.180454545,0.009583333,0.0445,0.093845455,0.289964787,0.215850367,0.505815154,0.323651885,3.196233902,670.3579135,0.089839934,NA,0.003788648,3.22275e-4,0.002179481,0.010750227,118.2267
NF,MEF,S4,managed,1990,3.708219178,604.2,115.4993,2.916666667,NA,0.024166667,0.013333333,0.0275,0.0555,0.160668403,0.133244712,0.293913115,0.174524146,3.604184432,561.1537467,0.045009614,NA,3.66697e-4,1.7115e-4,2.57656e-4,8.94094e-4,119.80535
NF,MEF,S4,managed,1991,4.638356164,659.7,85.7667,4.19,NA,0.076,0.0365,0.0675,1.24875,0.16945984,0.158178133,0.327637973,0.23680529,4.450471054,656.2470834,0.45383684,NA,0.007768425,0.002163306,0.002764363,0.35679856,116.8886
NF,MEF,S4,managed,1992,2.979508197,803.1,187.8223,3.561111111,61.28888889,0.051666667,NA,0.069916667,NA,0.202134293,0.17341993,0.375554223,0.255826581,3.574242482,596.4337496,0.241317574,4.583735056,0.002644891,NA,0.005498543,NA,109.00685
NF,MEF,S4,managed,1993,1.728767123,810.5,219.6956,3.19375,56.90625,0.029375,NA,0.04046875,NA,0.172916412,0.164896129,0.337812541,0.222534471,2.964652374,701.1225052,0.179009626,3.138554292,0.002235413,NA,0.002108105,NA,107.5761
NF,MEF,S4,managed,1994,1.923287671,850.9,216.1855,2.436363636,53.56363636,0.03,NA,0.028409091,NA,0.272445156,0.218853697,0.491298853,0.227263999,3.207482951,711.1533323,0.05743243,1.301538091,5.05494e-4,NA,9.92149e-4,NA,118.60135
NF,MEF,S4,managed,1995,3.153424658,863,228.5578,2.51875,49.2625,0.0275,0.017142857,0.0265625,0.143903571,0.19970934,0.173041756,0.372751096,0.201175227,4.510472881,728.1183279,0.138364977,2.830778657,0.001093076,0.001115107,0.001280833,0.013943161,110.46865
NF,MEF,S4,managed,1996,1.616120219,793.1,209.0533,3.417647059,53.81176471,0.047647059,0.093529412,0.092352941,0.128498824,0.141373185,0.172703662,0.314076847,0.176454176,1.933977407,707.0979235,0.155286909,2.953965467,0.002862301,0.002805077,0.003682361,0.016273348,109.5049
NF,MEF,S4,managed,1997,2.91369863,857.1,235.2233,4.7,51.35882353,0.117647059,0.012941176,0.047058824,0.079136471,0.138815632,0.171394611,0.310210243,0.16151509,2.960677504,675.7900004,0.089879736,1.637063754,0.005402266,4.43665e-4,0.001655346,0.006912547,120.6326
NF,MEF,S4,managed,1998,6.116438356,736.8,110.1524,3.322222222,49.92222222,0.092222222,0.016111111,0.025555556,0.091945,0.234237673,0.171661057,0.40589873,0.223025679,6.208967147,641.3112535,0.157575307,2.704277744,0.002592627,8.19545e-4,0.001019183,0.01420281,129.94755
NF,MEF,S4,managed,1999,4.821917808,1059,344.0632,2.822222222,45.29444444,0.091111111,0.095555556,0.042777778,0.091945,0.280997034,0.230731241,0.511728275,0.262226868,5.018902291,899.1766562,0.092483491,2.041417173,0.002300961,0.001604611,0.002066532,0.002243047,113.7036
NF,MEF,S4,managed,2000,5.278688525,652.8,103.5893,3.271428571,40.57619048,0.087142857,0.02047619,0.054285714,0.167768571,0.204558764,0.159937287,0.364496051,0.174763095,5.470602403,610.7791657,0.102318827,1.866057501,0.003176361,6.1304e-4,0.001697957,0.007917648,120.1343
NF,MEF,S4,managed,2001,3.828767123,861.7,264.8944,2.747368421,56.24210526,0.387894737,0.011052632,0.078947368,0.077291053,0.155915309,0.157110102,0.313025411,0.167026316,3.893749947,759.6420842,0.120178997,2.457194215,0.008507574,0.001029089,0.003316924,0.04533101,122.2388
NF,MEF,S4,managed,2002,4.906849315,725.7,164.1817,3.1,54.72105263,0.082105263,0.072631579,0.053684211,0.124436842,0.284785971,0.192696198,0.477482169,0.205876277,5.036770783,667.2587541,0.11561538,3.027802823,0.003434559,0.013923818,0.001917952,0.006970957,107.6211
NF,MEF,S4,managed,2003,4.098630137,589.5,39.8198,3.736842105,55.76315789,0.135789474,0.022631579,0.083421053,0.110941579,0.200628873,0.137435604,0.338064476,0.150830445,4.237239603,518.8850041,0.177531053,3.481704656,0.004624528,7.30775e-4,0.001991819,0.00520211,116.19055
NF,MEF,S4,managed,2004,3.599726776,812,158.6062,3.066666667,57.95,0.121944444,0.021111111,0.041388889,0.12617,0.259186449,0.169771667,0.428958115,0.22590819,3.670867984,676.3062556,0.134632682,1.692135487,0.001461806,4.31675e-4,9.25634e-4,0.006393587,129.6053
NF,MEF,S4,managed,2005,4.543835616,723.4,188.611,2.121428571,46.72857143,0.197857143,0.548571429,0.025,0.085866429,0.190186946,0.138167823,0.328354768,0.165510167,4.819843829,641.7020849,0.097003449,NA,0.00820598,8.61563e-4,0.00174634,0.013720153,121.20515
NF,MEF,S4,managed,2006,5.532876712,607.5,111.6909,3.144444444,58.32222222,0.652222222,0.018888889,0.097777778,0.16317,0.241575878,0.161893484,0.403469361,0.183288523,5.682430493,555.7558358,0.095808284,1.817627909,0.009572394,5.82969e-4,0.002790925,0.014004903,110.9386
