STCODE,FORMAT,SITECODE,WATERYEAR,YEAR,MONTH,MEAN_Q,MAX_Q,MIN_Q,MEAN_Q_AREA,TOTAL_Q_AREA,ESTCODE,ESTDAYS,TOTAL_DAYS,TOTAL_Q_AREA mm
HF004,3,GSWS10,1999,1999,6,0.036,0.069,0.013,0.914,1.02,A,0,30,25.908
HF004,3,GSWS10,1999,1999,7,0.011,0.021,0.005,0.279,0.322,A,0,31,8.1788
HF004,3,GSWS10,1999,1999,8,0.008,0.138,0.003,0.192,0.221,A,0,31,5.6134
HF004,3,GSWS10,1999,1999,9,0.003,0.006,0.002,0.078,0.087,A,0,30,2.2098
HF004,3,GSWS10,2000,1999,10,0.008,0.272,0.002,0.213,0.246,A,0,31,6.2484
HF004,3,GSWS10,2000,1999,11,0.24,3.907,0.004,6.071,6.773,A,0,30,172.0342
HF004,3,GSWS10,2000,1999,12,0.494,2.351,0.051,12.501,14.413,A,0,31,366.0902
HF004,3,GSWS10,2000,2000,1,0.587,2.665,0.051,14.859,17.132,A,0,31,435.1528
HF004,3,GSWS10,2000,2000,2,0.352,1.42,0.105,8.901,9.599,A,0,29,243.8146
HF004,3,GSWS10,2000,2000,3,0.215,0.79,0.067,5.441,6.272,A,0,31,159.3088
HF004,3,GSWS10,2000,2000,4,0.071,0.315,0.043,1.785,1.991,A,0,30,50.5714
HF004,3,GSWS10,2000,2000,5,0.12,1.015,0.043,3.033,3.497,A,0,31,88.8238
HF004,3,GSWS10,2000,2000,6,0.047,0.55,0.014,1.186,1.323,A,0,30,33.6042
HF004,3,GSWS10,2000,2000,7,0.011,0.017,0.008,0.281,0.324,A,0,31,8.2296
HF004,3,GSWS10,2000,2000,8,0.007,0.011,0.005,0.17,0.196,A,0,31,4.9784
HF004,3,GSWS10,2000,2000,9,0.005,0.007,0.003,0.128,0.143,A,0,30,3.6322
HF004,3,GSWS10,2001,2000,10,0.011,0.177,0.003,0.281,0.324,A,0,31,8.2296
HF004,3,GSWS10,2001,2000,11,0.021,0.142,0.006,0.539,0.601,A,0,30,15.2654
HF004,3,GSWS10,2001,2000,12,0.154,1.316,0.008,3.886,4.48,A,0,31,113.792
HF004,3,GSWS10,2001,2001,1,0.076,0.238,0.025,1.923,2.218,A,0,31,56.3372
HF004,3,GSWS10,2001,2001,2,0.076,0.241,0.043,1.92,1.999,A,0,28,50.7746
HF004,3,GSWS10,2001,2001,3,0.13,1.153,0.039,3.29,3.793,A,0,31,96.3422
HF004,3,GSWS10,2001,2001,4,0.123,0.732,0.051,3.121,3.482,A,0,30,88.4428
HF004,3,GSWS10,2001,2001,5,0.119,0.645,0.035,3.003,3.461,A,0,31,87.9094
HF004,3,GSWS10,2001,2001,6,0.026,0.08,0.013,0.668,0.745,A,1,30,18.923
HF004,3,GSWS10,2001,2001,7,0.01,0.013,0.004,0.252,0.29,E,2,31,7.366
HF004,3,GSWS10,2001,2001,8,0.004,0.04,0.002,0.111,0.128,E,2,31,3.2512
HF004,3,GSWS10,2001,2001,9,0.003,0.019,0.001,0.07,0.078,A,0,30,1.9812
HF004,3,GSWS10,2002,2001,10,0.021,0.524,0.002,0.534,0.616,A,0,31,15.6464
HF004,3,GSWS10,2002,2001,11,0.178,1.646,0.005,4.498,5.019,A,0,30,127.4826
HF004,3,GSWS10,2002,2001,12,0.598,3.949,0.105,15.135,17.449,A,0,31,443.2046
HF004,3,GSWS10,2002,2002,1,0.396,2.991,0.095,10.028,11.561,A,0,31,293.6494
HF004,3,GSWS10,2002,2002,2,0.336,1.162,0.123,8.502,8.853,A,0,28,224.8662
HF004,3,GSWS10,2002,2002,3,0.296,1.689,0.067,7.497,8.643,A,1,31,219.5322
HF004,3,GSWS10,2002,2002,4,0.168,1.883,0.043,4.249,4.74,A,0,30,120.396
HF004,3,GSWS10,2002,2002,5,0.031,0.048,0.017,0.778,0.897,A,0,31,22.7838
HF004,3,GSWS10,2002,2002,6,0.012,0.046,0.007,0.313,0.35,A,0,30,8.89
HF004,3,GSWS10,2002,2002,7,0.006,0.011,0.002,0.143,0.164,A,0,31,4.1656
HF004,3,GSWS10,2002,2002,8,0.003,0.024,0.001,0.071,0.082,A,0,31,2.0828
HF004,3,GSWS10,2002,2002,9,0.002,0.03,0,0.061,0.068,A,0,30,1.7272
HF004,3,GSWS10,2003,2002,10,0.004,0.023,0.002,0.104,0.12,A,0,31,3.048
HF004,3,GSWS10,2003,2002,11,0.034,0.312,0.004,0.867,0.967,A,0,30,24.5618
HF004,3,GSWS10,2003,2002,12,0.208,1.829,0.004,5.259,6.063,A,0,31,154.0002
HF004,3,GSWS10,2003,2003,1,0.395,3.049,0.063,9.989,11.517,A,0,31,292.5318
HF004,3,GSWS10,2003,2003,2,0.247,0.974,0.06,6.259,6.516,A,0,28,165.5064
HF004,3,GSWS10,2003,2003,3,0.557,2.665,0.058,14.082,16.235,A,0,31,412.369
HF004,3,GSWS10,2003,2003,4,0.198,0.633,0.097,4.999,5.577,A,0,30,141.6558
HF004,3,GSWS10,2003,2003,5,0.082,0.35,0.03,2.07,2.386,A,0,31,60.6044
HF004,3,GSWS10,2003,2003,6,0.021,0.032,0.008,0.524,0.584,A,0,30,14.8336
HF004,3,GSWS10,2003,2003,7,0.007,0.013,0.002,0.167,0.192,A,0,31,4.8768
HF004,3,GSWS10,2003,2003,8,0.003,0.027,0.001,0.073,0.085,A,0,31,2.159
HF004,3,GSWS10,2003,2003,9,0.005,0.083,0,0.115,0.128,A,0,30,3.2512
HF004,3,GSWS10,2004,2003,10,0.007,0.184,0.003,0.172,0.199,A,0,31,5.0546
HF004,3,GSWS10,2004,2003,11,0.085,1.646,0.004,2.14,2.388,A,0,30,60.6552
HF004,3,GSWS10,2004,2003,12,0.383,3.463,0.048,9.696,11.179,A,0,31,283.9466
HF004,3,GSWS10,2004,2004,1,0.588,2.31,0.095,14.873,17.147,A,0,31,435.5338
HF004,3,GSWS10,2004,2004,2,0.285,0.777,0.095,7.2,7.765,A,0,29,197.231
HF004,3,GSWS10,2004,2004,3,0.135,0.874,0.028,3.415,3.937,A,0,31,99.9998
HF004,3,GSWS10,2004,2004,4,0.112,0.966,0.028,2.84,3.168,A,0,30,80.4672
HF004,3,GSWS10,2004,2004,5,0.068,0.524,0.021,1.715,1.978,A,0,31,50.2412
HF004,3,GSWS10,2004,2004,6,0.059,0.222,0.024,1.482,1.654,A,0,30,42.0116
HF004,3,GSWS10,2004,2004,7,0.014,0.023,0.006,0.344,0.397,A,0,31,10.0838
HF004,3,GSWS10,2004,2004,8,0.014,0.495,0.002,0.364,0.419,A,0,31,10.6426
HF004,3,GSWS10,2004,2004,9,0.017,0.121,0.003,0.437,0.488,A,0,30,12.3952
HF004,3,GSWS10,2005,2004,10,0.028,0.224,0.004,0.718,0.828,A,0,31,21.0312
HF004,3,GSWS10,2005,2004,11,0.043,0.412,0.01,1.078,1.203,A,0,30,30.5562
HF004,3,GSWS10,2005,2004,12,0.245,2.228,0.03,6.209,7.159,A,0,31,181.8386
HF004,3,GSWS10,2005,2005,1,0.127,0.836,0.048,3.206,3.696,A,0,31,93.8784
HF004,3,GSWS10,2005,2005,2,0.088,0.253,0.051,2.224,2.316,A,0,28,58.8264
HF004,3,GSWS10,2005,2005,3,0.228,2.09,0.022,5.773,6.656,A,0,31,169.0624
HF004,3,GSWS10,2005,2005,4,0.175,0.328,0.067,4.417,4.928,A,0,30,125.1712
HF004,3,GSWS10,2005,2005,5,0.154,0.637,0.053,3.907,4.504,A,0,31,114.4016
HF004,3,GSWS10,2005,2005,6,0.071,0.409,0.027,1.788,1.995,A,0,30,50.673
HF004,3,GSWS10,2005,2005,7,0.018,0.037,0.009,0.462,0.533,E,5,31,13.5382
HF004,3,GSWS10,2005,2005,8,0.008,0.015,0.003,0.208,0.24,E,31,31,6.096
HF004,3,GSWS10,2005,2005,9,0.005,0.086,0.002,0.137,0.153,E,24,30,3.8862
HF004,3,GSWS10,2006,2005,10,0.014,0.264,0.003,0.359,0.414,A,1,31,10.5156
HF004,3,GSWS10,2006,2005,11,0.17,1.774,0.017,4.305,4.803,A,0,30,121.9962
HF004,3,GSWS10,2006,2005,12,0.534,4.838,0.058,13.52,15.589,A,0,31,395.9606
HF004,3,GSWS10,2006,2006,1,0.857,3.831,0.169,21.676,24.99,A,0,31,634.746
HF004,3,GSWS10,2006,2006,2,0.26,2.182,0.035,6.582,6.852,A,0,28,174.0408
HF004,3,GSWS10,2006,2006,3,0.177,0.781,0.069,4.479,5.164,A,0,31,131.1656
HF004,3,GSWS10,2006,2006,4,0.099,0.385,0.039,2.515,2.806,A,0,30,71.2724
HF004,3,GSWS10,2006,2006,5,0.032,0.112,0.018,0.802,0.925,A,0,31,23.495
HF004,3,GSWS10,2006,2006,6,0.026,0.214,0.01,0.669,0.746,A,0,30,18.9484
HF004,3,GSWS10,2006,2006,7,0.008,0.016,0.003,0.205,0.236,A,0,31,5.9944
HF004,3,GSWS10,2006,2006,8,0.003,0.032,0.001,0.086,0.099,A,0,31,2.5146
HF004,3,GSWS10,2006,2006,9,0.004,0.051,0,0.093,0.104,A,0,30,2.6416
HF004,3,GSWS10,2007,2006,10,0.006,0.144,0.003,0.146,0.168,A,0,31,4.2672
HF004,3,GSWS10,2007,2006,11,0.394,1.721,0.004,9.978,11.133,A,0,30,282.7782
HF004,3,GSWS10,2007,2006,12,0.468,3.571,0.105,11.842,13.652,A,0,31,346.7608
HF004,3,GSWS10,2007,2007,1,0.313,2.246,0.056,7.908,9.117,A,0,31,231.5718
HF004,3,GSWS10,2007,2007,2,0.345,2.513,0.043,8.733,9.094,A,0,28,230.9876
HF004,3,GSWS10,2007,2007,3,0.213,0.823,0.071,5.379,6.202,A,0,31,157.5308
HF004,3,GSWS10,2007,2007,4,0.104,0.244,0.053,2.625,2.928,E,8,30,74.3712
HF004,3,GSWS10,2007,2007,5,0.039,0.108,0.015,0.975,1.124,A,0,31,28.5496
HF004,3,GSWS10,2007,2007,6,0.013,0.049,0.006,0.34,0.38,A,1,30,9.652
HF004,3,GSWS10,2007,2007,7,0.007,0.044,0.002,0.165,0.19,A,0,31,4.826
HF004,3,GSWS10,2007,2007,8,0.003,0.038,0.001,0.077,0.088,A,0,31,2.2352
HF004,3,GSWS10,2007,2007,9,0.003,0.108,0,0.083,0.092,A,0,30,2.3368
HF004,3,GSWS10,2008,2007,10,0.062,1.85,0.004,1.576,1.817,A,1,31,46.1518
HF004,3,GSWS10,2008,2007,11,0.203,1.62,0.004,5.145,5.741,A,0,30,145.8214
HF004,3,GSWS10,2008,2007,12,0.378,2.269,0.062,9.561,11.022,A,0,31,279.9588
HF004,3,GSWS10,2008,2008,1,0.398,1.796,0.083,10.062,11.601,A,0,31,294.6654
HF004,3,GSWS10,2008,2008,2,0.409,1.625,0.142,10.355,11.168,A,0,29,283.6672
HF004,3,GSWS10,2008,2008,3,0.387,1.568,0.159,9.79,11.287,A,0,31,286.6898
HF004,3,GSWS10,2008,2008,4,0.175,0.409,0.063,4.428,4.941,A,0,30,125.5014
HF004,3,GSWS10,2008,2008,5,0.056,0.189,0.03,1.426,1.643,A,0,31,41.7322
HF004,3,GSWS10,2008,2008,6,0.052,0.182,0.012,1.313,1.465,A,0,30,37.211
HF004,3,GSWS10,2008,2008,7,0.011,0.017,0.005,0.273,0.315,A,0,31,8.001
HF004,3,GSWS10,2008,2008,8,0.006,0.047,0.002,0.145,0.168,A,0,31,4.2672
HF004,3,GSWS10,2008,2008,9,0.003,0.006,0.001,0.071,0.079,A,0,30,2.0066
HF004,3,GSWS10,2009,2008,10,0.008,0.108,0.003,0.199,0.229,A,0,31,5.8166
HF004,3,GSWS10,2009,2008,11,0.115,1.944,0.007,2.919,3.257,A,0,30,82.7278
HF004,3,GSWS10,2009,2008,12,0.313,4.026,0.015,7.929,9.143,A,0,31,232.2322
HF004,3,GSWS10,2009,2009,1,0.565,5.285,0.087,14.304,16.491,A,0,31,418.8714
HF004,3,GSWS10,2009,2009,2,0.169,1.678,0.051,4.277,4.453,A,0,28,113.1062
HF004,3,GSWS10,2009,2009,3,0.346,2.628,0.121,8.749,10.086,A,0,31,256.1844
HF004,3,GSWS10,2009,2009,4,0.166,0.961,0.041,4.191,4.676,A,0,30,118.7704
HF004,3,GSWS10,2009,2009,5,0.148,0.857,0.039,3.756,4.33,A,0,31,109.982
HF004,3,GSWS10,2009,2009,6,0.026,0.071,0.01,0.65,0.725,A,0,30,18.415
HF004,3,GSWS10,2009,2009,7,0.008,0.017,0.002,0.202,0.232,A,0,31,5.8928
HF004,3,GSWS10,2009,2009,8,0.004,0.018,0.001,0.092,0.106,A,0,31,2.6924
HF004,3,GSWS10,2009,2009,9,0.003,0.034,0.001,0.077,0.086,A,0,30,2.1844
HF004,3,GSWS10,2010,2009,10,0.021,0.395,0.003,0.528,0.608,A,0,31,15.4432
HF004,3,GSWS10,2010,2009,11,0.106,0.836,0.007,2.676,2.985,A,0,30,75.819
HF004,3,GSWS10,2010,2009,12,0.177,2.531,0.003,4.476,5.163,A,0,31,131.1402
HF004,3,GSWS10,2010,2010,1,0.331,2.516,0.079,8.364,9.64,A,0,31,244.856
HF004,3,GSWS10,2010,2010,2,0.182,0.495,0.063,4.608,4.798,A,0,28,121.8692
HF004,3,GSWS10,2010,2010,3,0.198,1.287,0.049,5.02,5.788,A,0,31,147.0152
HF004,3,GSWS10,2010,2010,4,0.226,0.777,0.053,5.719,6.38,A,0,30,162.052
HF004,3,GSWS10,2010,2010,5,0.127,0.329,0.053,3.2,3.689,A,0,31,93.7006
HF004,3,GSWS10,2010,2010,6,0.223,2.034,0.032,5.642,6.294,A,0,30,159.8676
HF004,3,GSWS10,2010,2010,7,0.02,0.038,0.008,0.496,0.572,A,0,31,14.5288
HF004,3,GSWS10,2010,2010,8,0.006,0.035,0.002,0.164,0.189,A,0,31,4.8006
HF004,3,GSWS10,2010,2010,9,0.01,0.298,0.003,0.255,0.285,A,1,30,7.239
HF004,3,GSWS10,2011,2010,10,0.047,0.614,0.004,1.2,1.384,A,0,31,35.1536
HF004,3,GSWS10,2011,2010,11,0.181,1.933,0.017,4.567,5.098,A,0,30,129.4892
HF004,3,GSWS10,2011,2010,12,0.605,2.934,0.087,15.304,17.642,A,0,31,448.1068
HF004,3,GSWS10,2011,2011,1,0.382,3.879,0.073,9.654,11.13,A,0,31,282.702
HF004,3,GSWS10,2011,2011,2,0.121,0.606,0.056,3.056,3.183,A,0,28,80.8482
HF004,3,GSWS10,2011,2011,3,0.53,1.636,0.161,13.418,15.469,A,0,31,392.9126
HF004,3,GSWS10,2011,2011,4,0.337,1.209,0.101,8.537,9.524,A,0,30,241.9096
HF004,3,GSWS10,2011,2011,5,0.112,0.539,0.048,2.833,3.266,A,0,31,82.9564
HF004,3,GSWS10,2011,2011,6,0.061,0.179,0.023,1.548,1.727,A,1,30,43.8658
HF004,3,GSWS10,2011,2011,7,0.016,0.082,0.007,0.411,0.474,A,0,31,12.0396
HF004,3,GSWS10,2011,2011,8,0.006,0.012,0.003,0.164,0.189,A,0,31,4.8006
HF004,3,GSWS10,2011,2011,9,0.003,0.007,0.001,0.071,0.079,A,0,30,2.0066
HF004,3,GSWS10,2012,2011,10,0.006,0.144,0.002,0.148,0.17,A,1,31,4.318
HF004,3,GSWS10,2012,2011,11,0.067,0.979,0.003,1.702,1.899,A,0,30,48.2346
HF004,3,GSWS10,2012,2011,12,0.193,2.934,0.004,4.876,5.622,A,0,31,142.7988
HF004,3,GSWS10,2012,2012,1,0.564,4.033,0.034,14.273,16.455,A,0,31,417.957
HF004,3,GSWS10,2012,2012,2,0.246,1.015,0.083,6.23,6.719,A,0,29,170.6626
HF004,3,GSWS10,2012,2012,3,0.589,2.752,0.147,14.911,17.192,A,0,31,436.6768
HF004,3,GSWS10,2012,2012,4,0.288,1.033,0.079,7.297,8.14,A,0,30,206.756
HF004,3,GSWS10,2012,2012,5,0.103,0.369,0.035,2.611,3.01,A,0,31,76.454
HF004,3,GSWS10,2012,2012,6,0.081,0.291,0.032,2.037,2.272,A,0,30,57.7088
HF004,3,GSWS10,2012,2012,7,0.018,0.037,0.007,0.46,0.53,A,0,31,13.462
HF004,3,GSWS10,2012,2012,8,0.006,0.011,0.003,0.151,0.174,A,0,31,4.4196
HF004,3,GSWS10,2012,2012,9,0.003,0.004,0.001,0.066,0.074,A,0,30,1.8796
HF004,3,GSWS10,2013,2012,10,0.045,0.712,0.002,1.128,1.301,A,0,31,33.0454
HF004,3,GSWS10,2013,2012,11,0.248,2.405,0.013,6.284,7.011,A,0,30,178.0794
HF004,3,GSWS10,2013,2012,12,0.519,3.133,0.149,13.131,15.138,A,0,31,384.5052
HF004,3,GSWS10,2013,2013,1,0.28,1.046,0.085,7.085,8.168,A,0,31,207.4672
HF004,3,GSWS10,2013,2013,2,0.176,0.66,0.058,4.464,4.649,A,0,28,118.0846
HF004,3,GSWS10,2013,2013,3,0.143,0.66,0.053,3.629,4.183,A,0,31,106.2482
HF004,3,GSWS10,2013,2013,4,0.134,0.704,0.037,3.379,3.77,A,0,30,95.758
HF004,3,GSWS10,2013,2013,5,0.071,0.599,0.027,1.785,2.058,A,0,31,52.2732
HF004,3,GSWS10,2013,2013,6,0.028,0.097,0.01,0.716,0.799,A,0,30,20.2946
HF004,3,GSWS10,2013,2013,7,0.009,0.017,0.004,0.23,0.265,A,0,31,6.731
HF004,3,GSWS10,2013,2013,8,0.005,0.067,0.002,0.114,0.132,A,0,31,3.3528
HF004,3,GSWS10,2013,2013,9,0.044,1.224,0.002,1.125,1.256,A,1,30,31.9024
HF004,3,GSWS10,2014,2013,10,0.019,0.208,0.004,0.477,0.55,A,0,31,13.97
HF004,3,GSWS10,2014,2013,11,0.106,1.069,0.007,2.676,2.986,A,0,30,75.8444
HF004,3,GSWS10,2014,2013,12,0.104,1.878,0.019,2.636,3.039,A,0,31,77.1906
HF004,3,GSWS10,2014,2014,1,0.17,0.676,0.017,4.302,4.96,A,0,31,125.984
HF004,3,GSWS10,2014,2014,2,0.628,4.04,0.056,15.894,16.551,A,0,28,420.3954
HF004,3,GSWS10,2014,2014,3,0.481,1.966,0.048,12.175,14.037,A,0,31,356.5398
HF004,3,GSWS10,2014,2014,4,0.211,1.35,0.037,5.337,5.955,A,0,30,151.257
HF004,3,GSWS10,2014,2014,5,0.107,0.794,0.019,2.712,3.126,A,0,31,79.4004
HF004,3,GSWS10,2014,2014,6,0.014,0.056,0.006,0.353,0.394,A,0,30,10.0076
HF004,3,GSWS10,2014,2014,7,0.01,0.031,0.005,0.258,0.297,A,0,31,7.5438
HF004,3,GSWS10,2014,2014,8,0.004,0.009,0.001,0.101,0.116,A,0,31,2.9464
HF004,3,GSWS10,2014,2014,9,0.003,0.06,0.001,0.078,0.087,A,0,30,2.2098
HF004,3,GSWS10,2015,2014,10,0.032,0.485,0.003,0.815,0.94,A,0,31,23.876
HF004,3,GSWS10,2015,2014,11,0.272,2.471,0.005,6.877,7.673,A,0,30,194.8942
HF004,3,GSWS10,2015,2014,12,0.452,4.182,0.063,11.445,13.195,A,0,31,335.153
HF004,3,GSWS10,2015,2015,1,0.154,1.742,0.035,3.895,4.49,A,0,31,114.046
HF004,3,GSWS10,2015,2015,2,0.174,1.38,0.032,4.396,4.577,A,0,28,116.2558
HF004,3,GSWS10,2015,2015,3,0.07,0.399,0.018,1.776,2.048,A,0,31,52.0192
HF004,3,GSWS10,2015,2015,4,0.062,0.112,0.032,1.56,1.741,A,0,30,44.2214
HF004,3,GSWS10,2015,2015,5,0.021,0.126,0.01,0.529,0.61,E,3,31,15.494
HF004,3,GSWS10,2015,2015,6,0.007,0.012,0.004,0.179,0.2,E,3,30,5.08
HF004,3,GSWS10,2015,2015,7,0.004,0.022,0.001,0.113,0.13,A,0,31,3.302
HF004,3,GSWS10,2015,2015,8,0.002,0.014,0.001,0.048,0.055,E,3,31,1.397
HF004,3,GSWS10,2015,2015,9,0.005,0.349,0.002,0.131,0.146,E,2,30,3.7084
HF004,3,GSWS10,2016,2015,10,0.012,0.539,0.003,0.301,0.348,E,4,31,8.8392
HF004,3,GSWS10,2016,2015,11,0.11,1.9,0.009,2.778,3.099,E,17,30,78.7146
HF004,3,GSWS10,2016,2015,12,0.714,3.416,0.019,18.064,20.826,A,0,31,528.9804
HF004,3,GSWS10,2016,2016,1,0.361,1.44,0.087,9.128,10.524,A,1,31,267.3096
HF004,3,GSWS10,2016,2016,2,0.255,1.195,0.097,6.461,6.968,A,1,29,176.9872
HF004,3,GSWS10,2016,2016,3,0.338,1.425,0.108,8.542,9.848,E,2,31,250.1392
HF004,3,GSWS10,2016,2016,4,0.086,0.492,0.051,2.179,2.431,A,0,30,61.7474
HF004,3,GSWS10,2016,2016,5,0.033,0.051,0.015,0.843,0.972,A,0,31,24.6888
HF004,3,GSWS10,2016,2016,6,0.014,0.041,0.006,0.351,0.392,A,0,30,9.9568
HF004,3,GSWS10,2016,2016,7,0.006,0.035,0.002,0.16,0.184,A,0,31,4.6736
HF004,3,GSWS10,2016,2016,8,0.002,0.004,0.001,0.062,0.072,A,0,31,1.8288
HF004,3,GSWS10,2016,2016,9,0.002,0.051,0.001,0.059,0.066,A,0,30,1.6764
HF004,3,GSWS10,2017,2016,10,0.112,1.092,0.003,2.833,3.266,A,0,31,82.9564
HF004,3,GSWS10,2017,2016,11,0.174,0.68,0.009,4.391,4.899,A,1,30,124.4346
HF004,3,GSWS10,2017,2016,12,0.447,1.905,0.147,11.315,13.045,A,0,31,331.343
HF004,3,GSWS10,2017,2017,1,0.229,0.773,0.056,5.781,6.664,A,0,31,169.2656
HF004,3,GSWS10,2017,2017,2,0.397,1.36,0.073,10.05,10.465,A,0,28,265.811
HF004,3,GSWS10,2017,2017,3,0.549,3.166,0.132,13.886,16.009,A,0,31,406.6286
HF004,3,GSWS10,2017,2017,4,0.252,1.511,0.054,6.383,7.121,A,0,30,180.8734
HF004,3,GSWS10,2017,2017,5,0.092,0.802,0.019,2.329,2.685,A,0,31,68.199
HF004,3,GSWS10,2017,2017,6,0.014,0.046,0.004,0.36,0.402,A,0,30,10.2108
HF004,3,GSWS10,2017,2017,7,0.009,0.016,0.003,0.218,0.251,A,0,31,6.3754
HF004,3,GSWS10,2017,2017,8,0.003,0.005,0.001,0.073,0.084,A,0,31,2.1336
HF004,3,GSWS10,2017,2017,9,0.016,0.399,0.001,0.417,0.466,A,0,30,11.8364
HF004,3,GSWS10,2018,2017,10,0.107,2.399,0.002,2.71,3.124,A,0,31,79.3496
HF004,3,GSWS10,2018,2017,11,0.315,1.552,0.011,7.967,8.889,A,0,30,225.7806
HF004,3,GSWS10,2018,2017,12,0.138,0.815,0.03,3.48,4.012,A,0,31,101.9048
HF004,3,GSWS10,2018,2018,1,0.332,1.532,0.053,8.41,9.696,A,0,31,246.2784
HF004,3,GSWS10,2018,2018,2,0.157,0.926,0.043,3.982,4.147,A,0,28,105.3338
HF004,3,GSWS10,2018,2018,3,0.223,1.238,0.073,5.648,6.511,A,0,31,165.3794
HF004,3,GSWS10,2018,2018,4,0.247,1.532,0.046,6.236,6.958,A,0,30,176.7332
HF004,3,GSWS10,2018,2018,5,0.021,0.046,0.009,0.525,0.605,A,0,31,15.367
HF004,3,GSWS10,2018,2018,6,0.009,0.059,0.004,0.232,0.259,A,0,30,6.5786
HF004,3,GSWS10,2018,2018,7,0.005,0.009,0.002,0.118,0.136,A,0,31,3.4544
HF004,3,GSWS10,2018,2018,8,0.002,0.003,0.001,0.044,0.051,A,0,31,1.2954
HF004,3,GSWS10,2018,2018,9,0.002,0.004,0,0.043,0.046,A,0,30,1.1684
HF004,3,GSWS10,2019,2018,10,0.006,0.093,0.002,0.155,0.179,A,0,31,4.5466
HF004,3,GSWS10,2019,2018,11,0.035,0.606,0.003,0.888,0.99,A,0,30,25.146
HF004,3,GSWS10,2019,2018,12,0.189,1.71,0.004,4.784,5.516,A,0,31,140.1064
HF004,3,GSWS10,2019,2019,1,0.214,2.223,0.041,5.407,6.234,A,0,31,158.3436
HF004,3,GSWS10,2019,2019,2,0.205,0.748,0.049,5.19,5.404,A,0,28,137.2616
HF004,3,GSWS10,2019,2019,3,0.237,0.528,0.103,5.987,6.903,A,0,31,175.3362
HF004,3,GSWS10,2019,2019,4,0.43,2.764,0.039,10.879,12.137,A,0,30,308.2798
HF004,3,GSWS10,2019,2019,5,0.022,0.039,0.011,0.545,0.629,A,0,31,15.9766
HF004,3,GSWS10,2019,2019,6,0.009,0.029,0.006,0.215,0.24,A,0,30,6.096
HF004,3,GSWS10,2019,2019,7,0.005,0.009,0.002,0.116,0.134,A,0,31,3.4036
HF004,3,GSWS10,2019,2019,8,0.002,0.019,0.001,0.05,0.057,A,0,31,1.4478
HF004,3,GSWS10,2019,2019,9,0.009,0.124,0.001,0.238,0.265,A,0,30,6.731
HF004,3,GSWSMA,1980,1979,10,3.609,21.884,1.198,1.609,1.853,E,11,31,47.0662
HF004,3,GSWSMA,1980,1979,11,9.016,57.914,3.126,4.018,4.486,A,0,30,113.9444
HF004,3,GSWSMA,1980,1979,12,15.024,58.143,7.375,6.696,7.72,A,0,31,196.088
HF004,3,GSWSMA,1980,1980,1,31.55,208.479,6.274,14.061,16.209,E,4,31,411.7086
HF004,3,GSWSMA,1980,1980,2,15.852,32.397,6.304,7.065,7.618,E,2,29,193.4972
HF004,3,GSWSMA,1980,1980,3,12.178,20.553,9.306,5.427,6.259,A,0,31,158.9786
HF004,3,GSWSMA,1980,1980,4,26.215,53.545,8.687,11.684,13.037,E,3,30,331.1398
HF004,3,GSWSMA,1980,1980,5,9.56,15.113,6.482,4.261,4.913,E,6,31,124.7902
HF004,3,GSWSMA,1980,1980,6,6.807,9.482,4.585,3.034,3.384,E,2,30,85.9536
HF004,3,GSWSMA,1980,1980,7,3.102,5.141,2.112,1.382,1.598,A,0,31,40.5892
HF004,3,GSWSMA,1980,1980,8,1.83,2.168,1.636,0.816,0.94,A,0,31,23.876
HF004,3,GSWSMA,1980,1980,9,1.663,4.846,1.379,0.741,0.826,A,0,30,20.9804
HF004,3,GSWSMA,1981,1980,10,1.482,3.601,1.213,0.661,0.763,A,0,31,19.3802
HF004,3,GSWSMA,1981,1980,11,9.334,46.978,1.317,4.16,4.642,A,0,30,117.9068
HF004,3,GSWSMA,1981,1980,12,36.486,254.263,8.251,16.261,18.747,A,0,31,476.1738
HF004,3,GSWSMA,1981,1981,1,6.735,18.639,3.648,3.002,3.462,A,0,31,87.9348
HF004,3,GSWSMA,1981,1981,2,24.848,214.687,3.742,11.074,11.533,A,0,28,292.9382
HF004,3,GSWSMA,1981,1981,3,8.801,20.947,5.25,3.923,4.524,A,0,31,114.9096
HF004,3,GSWSMA,1981,1981,4,18.725,38.539,9.765,8.345,9.309,A,0,30,236.4486
HF004,3,GSWSMA,1981,1981,5,10.972,27.511,6.724,4.89,5.64,A,0,31,143.256
HF004,3,GSWSMA,1981,1981,6,15.729,67.704,7,7.01,7.823,A,0,30,198.7042
HF004,3,GSWSMA,1981,1981,7,4.679,10.125,2.457,2.086,2.407,A,0,31,61.1378
HF004,3,GSWSMA,1981,1981,8,1.906,2.537,1.457,0.85,0.978,E,9,31,24.8412
HF004,3,GSWSMA,1981,1981,9,2.098,12.031,1.348,0.935,1.04,A,0,30,26.416
HF004,3,GSWSMA,1982,1981,10,5.931,23.824,2.34,2.644,3.049,A,0,31,77.4446
HF004,3,GSWSMA,1982,1981,11,14.616,70.599,4.354,6.514,7.267,E,3,30,184.5818
HF004,3,GSWSMA,1982,1981,12,46.964,200.354,10.637,20.931,24.13,A,0,31,612.902
HF004,3,GSWSMA,1982,1982,1,14.165,65.729,5.639,6.313,7.279,A,0,31,184.8866
